Span	400 Hz			
          4.492187500e-02	          5.277239221e-01			
          4.589843750e-02	          2.880075965e-01			
          4.687500000e-02	          2.578334924e+00			
          4.785156250e-02	          3.449393221e+00			
          4.882812500e-02	         -1.545006754e+00			
          4.980468750e-02	         -1.199058385e-01			
          5.078125000e-02	          3.184975125e+00			
          5.175781250e-02	         -1.133482135e+00			
          5.273437500e-02	         -2.816291334e+00			
          5.371093750e-02	         -1.424985665e+00			
          5.468750000e-02	          1.380202216e+00			
          5.566406250e-02	         -4.747453404e+00			
          5.664062500e-02	         -6.733207594e-02			
          5.761718750e-02	          3.559979434e+00			
          5.859375000e-02	          5.772709236e+00			
          5.957031250e-02	          1.338604797e+00			
          6.054687500e-02	         -4.804103310e+00			
          6.152343750e-02	          2.570314127e+00			
          6.250000000e-02	         -4.005596867e+00			
          6.347656250e-02	         -3.219449635e+00			
          6.445312500e-02	          2.387362777e+00			
          6.542968750e-02	         -2.485983242e+00			
          6.640625000e-02	         -6.748144479e-01			
          6.738281250e-02	          7.984498068e+00			
          6.835937500e-02	          4.240315510e+00			
          6.933593750e-02	         -1.697738377e+00			
          7.031250000e-02	         -4.743763047e+00			
          7.128906250e-02	         -5.374131691e+00			
          7.226562500e-02	         -1.381163607e-01			
          7.324218750e-02	          3.090831750e+00			
          7.421875000e-02	          2.502064513e+00			
          7.519531250e-02	          6.768960839e-01			
          7.617187500e-02	         -5.349898338e-01			
          7.714843750e-02	          1.061911316e+00			
          7.812500000e-02	          3.488269357e+00			
          7.910156250e-02	         -2.533106568e+00			
          8.007812500e-02	         -3.366691041e+00			
          8.105468750e-02	         -1.061962955e+00			
          8.203125000e-02	         -1.379832772e+00			
          8.300781250e-02	         -5.737984799e-01			
          8.398437500e-02	          1.412904873e+00			
          8.496093750e-02	          6.763836371e-01			
          8.593750000e-02	          1.049751073e+00			
          8.691406250e-02	          1.868144188e+00			
          8.789062500e-02	         -1.365396252e+00			
          8.886718750e-02	         -4.741422878e+00			
          8.984375000e-02	         -2.791001676e+00			
          9.082031250e-02	          4.298236639e+00			
          9.179687500e-02	          3.661174119e-02			
          9.277343750e-02	          6.220595263e+00			
          9.375000000e-02	         -5.976381741e-01			
          9.472656250e-02	         -3.117452340e+00			
          9.570312500e-02	          2.283744703e-01			
          9.667968750e-02	         -5.962398491e-01			
          9.765625000e-02	          3.260697448e+00			
          9.863281250e-02	         -1.110079374e+00			
          9.960937500e-02	         -5.865140467e+00			
          1.005859375e-01	         -6.864701094e-02			
          1.015625000e-01	          1.955871742e+00			
          1.025390625e-01	         -3.398956666e+00			
          1.035156250e-01	          1.926843882e+00			
          1.044921875e-01	          3.463833729e+00			
          1.054687500e-01	          3.206979560e+00			
          1.064453125e-01	         -2.894806417e+00			
          1.074218750e-01	          5.387320718e-01			
          1.083984375e-01	          8.150204189e-01			
          1.093750000e-01	          2.343461268e+00			
          1.103515625e-01	          2.517943120e+00			
          1.113281250e-01	          9.718120852e-01			
          1.123046875e-01	         -5.366146486e-01			
          1.132812500e-01	         -2.608085918e+00			
          1.142578125e-01	         -7.993047017e-01			
          1.152343750e-01	         -7.288119620e+00			
          1.162109375e-01	          2.813665451e+00			
          1.171875000e-01	          1.079243850e-01			
          1.181640625e-01	         -2.382416758e+00			
          1.191406250e-01	         -5.815927628e-02			
          1.201171875e-01	         -4.014559216e+00			
          1.210937500e-01	          6.029142517e+00			
          1.220703125e-01	          6.657076077e+00			
          1.230468750e-01	          3.680322073e-01			
          1.240234375e-01	         -6.689917798e+00			
          1.250000000e-01	         -5.252529548e-01			
          1.259765625e-01	          3.554076109e+00			
          1.269531250e-01	         -3.118727647e+00			
          1.279296875e-01	         -7.274318807e-01			
          1.289062500e-01	         -5.484022388e+00			
          1.298828125e-01	          4.090142475e+00			
          1.308593750e-01	          5.128404606e+00			
          1.318359375e-01	         -1.666227394e+00			
          1.328125000e-01	          3.070233712e+00			
          1.337890625e-01	         -2.414368662e+00			
          1.347656250e-01	         -1.085727185e+00			
          1.357421875e-01	         -3.266731912e-01			
          1.367187500e-01	         -4.057924307e+00			
          1.376953125e-01	          1.082982076e+00			
          1.386718750e-01	          2.778181899e+00			
          1.396484375e-01	         -2.171835830e-02			
          1.406250000e-01	         -1.314073867e+00			
          1.416015625e-01	          2.578851310e+00			
          1.425781250e-01	         -2.182518242e+00			
          1.435546875e-01	          3.213637722e+00			
          1.445312500e-01	          1.569088790e+00			
          1.455078125e-01	         -2.604117239e+00			
          1.464843750e-01	         -4.532887696e-01			
          1.474609375e-01	         -1.651274585e+00			
          1.484375000e-01	         -9.362650302e-01			
          1.494140625e-01	          3.769527646e+00			
          1.503906250e-01	          1.746526195e+00			
          1.513671875e-01	         -4.631261832e+00			
          1.523437500e-01	         -6.943796187e-01			
          1.533203125e-01	          2.010904565e-01			
          1.542968750e-01	         -2.703929572e+00			
          1.552734375e-01	          4.493133899e+00			
          1.562500000e-01	          3.264165496e+00			
          1.572265625e-01	          2.826870524e+00			
          1.582031250e-01	         -5.987159899e+00			
          1.591796875e-01	         -4.253584378e+00			
          1.601562500e-01	         -8.865078472e-01			
          1.611328125e-01	         -1.630843326e+00			
          1.621093750e-01	          5.647746309e+00			
          1.630859375e-01	          6.486081917e+00			
          1.640625000e-01	         -1.890097010e-01			
          1.650390625e-01	         -4.585584580e+00			
          1.660156250e-01	          3.104374467e+00			
          1.669921875e-01	         -2.232438218e+00			
          1.679687500e-01	         -3.635391537e+00			
          1.689453125e-01	          1.349191865e+00			
          1.699218750e-01	         -3.506634783e+00			
          1.708984375e-01	         -5.358439605e-01			
          1.718750000e-01	          2.490718622e+00			
          1.728515625e-01	          3.026304390e+00			
          1.738281250e-01	         -3.843795727e-01			
          1.748046875e-01	          1.128440910e+00			
          1.757812500e-01	          4.909051879e+00			
          1.767578125e-01	          6.686290555e-01			
          1.777343750e-01	         -1.755341506e+00			
          1.787109375e-01	         -2.410813285e+00			
          1.796875000e-01	         -2.014722365e+00			
          1.806640625e-01	         -2.336767318e+00			
          1.816406250e-01	         -2.485125128e+00			
          1.826171875e-01	          1.563789275e+00			
          1.835937500e-01	          6.158161451e+00			
          1.845703125e-01	          3.188427419e+00			
          1.855468750e-01	         -1.008610524e+00			
          1.865234375e-01	         -4.935910920e+00			
          1.875000000e-01	          2.399427669e-01			
          1.884765625e-01	         -5.500640078e+00			
          1.894531250e-01	          3.912152703e+00			
          1.904296875e-01	          5.168401035e+00			
          1.914062500e-01	         -1.208115964e+00			
          1.923828125e-01	          2.871105787e+00			
          1.933593750e-01	         -2.737367227e+00			
          1.943359375e-01	         -2.389245881e+00			
          1.953125000e-01	         -3.770111522e+00			
          1.962890625e-01	         -3.244810867e+00			
          1.972656250e-01	          4.655634055e+00			
          1.982421875e-01	          3.182027352e+00			
          1.992187500e-01	          2.061825852e+00			
          2.001953125e-01	          9.398046526e-01			
          2.011718750e-01	         -4.106545442e-01			
          2.021484375e-01	         -3.766695015e+00			
          2.031250000e-01	         -4.904916517e+00			
          2.041015625e-01	         -1.941820639e-01			
          2.050781250e-01	          1.847649427e+00			
          2.060546875e-01	          2.485208566e+00			
          2.070312500e-01	          4.427064968e+00			
          2.080078125e-01	         -1.670267647e+00			
          2.089843750e-01	         -6.386897415e+00			
          2.099609375e-01	          1.821906789e+00			
          2.109375000e-01	         -2.065142972e+00			
          2.119140625e-01	          5.415486452e-02			
          2.128906250e-01	          6.156294295e+00			
          2.138671875e-01	          3.003894821e+00			
          2.148437500e-01	          4.938175333e-01			
          2.158203125e-01	         -3.133970643e+00			
          2.167968750e-01	          6.366454486e-01			
          2.177734375e-01	          1.597469271e+00			
          2.187500000e-01	         -2.364166668e+00			
          2.197265625e-01	          9.639026367e-01			
          2.207031250e-01	         -2.633490912e+00			
          2.216796875e-01	         -2.509739497e+00			
          2.226562500e-01	          6.118919663e-01			
          2.236328125e-01	         -1.883458759e+00			
          2.246093750e-01	         -4.991368861e-01			
          2.255859375e-01	         -3.160245420e+00			
          2.265625000e-01	          1.297551674e+00			
          2.275390625e-01	          3.181880508e+00			
          2.285156250e-01	         -2.652615064e+00			
          2.294921875e-01	         -1.002782663e+00			
          2.304687500e-01	          4.072062958e+00			
          2.314453125e-01	          2.517891384e+00			
          2.324218750e-01	          1.269548611e+00			
          2.333984375e-01	         -1.442735415e+00			
          2.343750000e-01	         -1.254377189e+00			
          2.353515625e-01	          1.568377714e+00			
          2.363281250e-01	         -3.063094951e-01			
          2.373046875e-01	         -3.756747352e+00			
          2.382812500e-01	         -2.697625002e+00			
          2.392578125e-01	          2.182116998e+00			
          2.402343750e-01	          4.667686937e+00			
          2.412109375e-01	          3.360843390e-01			
          2.421875000e-01	          4.318088010e+00			
          2.431640625e-01	          1.848880972e+00			
          2.441406250e-01	         -1.236917528e-01			
          2.451171875e-01	          1.157691370e+00			
          2.460937500e-01	         -3.686650420e+00			
          2.470703125e-01	         -1.016007574e+00			
          2.480468750e-01	         -6.543756814e+00			
          2.490234375e-01	          9.889698888e-01			
          2.500000000e-01	          6.094325327e+00			
          2.509765625e-01	          1.367974507e-01			
          2.519531250e-01	         -5.747582371e+00			
          2.529296875e-01	         -1.472375158e+00			
          2.539062500e-01	          3.391043425e+00			
          2.548828125e-01	          1.185432278e-01			
          2.558593750e-01	          9.299484993e-01			
          2.568359375e-01	         -5.231490297e+00			
          2.578125000e-01	          3.431834222e-01			
          2.587890625e-01	         -8.569316076e-01			
          2.597656250e-01	         -2.788149206e+00			
          2.607421875e-01	          5.341436814e-01			
          2.617187500e-01	          4.697950621e-01			
          2.626953125e-01	          7.149487165e+00			
          2.636718750e-01	         -6.182600872e-01			
          2.646484375e-01	          3.651452970e+00			
          2.656250000e-01	         -1.143401815e-01			
          2.666015625e-01	         -3.996777666e+00			
          2.675781250e-01	          3.108184098e-01			
          2.685546875e-01	          2.357317706e-01			
          2.695312500e-01	          1.515398714e+00			
          2.705078125e-01	         -3.075425962e+00			
          2.714843750e-01	          1.146830162e+00			
          2.724609375e-01	          2.229891689e+00			
          2.734375000e-01	         -1.906523778e+00			
          2.744140625e-01	         -7.935284791e-01			
          2.753906250e-01	         -3.287365689e+00			
          2.763671875e-01	          3.523434910e+00			
          2.773437500e-01	          4.394616517e+00			
          2.783203125e-01	         -4.720832814e+00			
          2.792968750e-01	         -6.949755527e-01			
          2.802734375e-01	          1.383269142e-01			
          2.812500000e-01	         -2.009982900e+00			
          2.822265625e-01	          2.735849579e+00			
          2.832031250e-01	         -2.080612360e+00			
          2.841796875e-01	          1.519804328e+00			
          2.851562500e-01	          4.215597864e+00			
          2.861328125e-01	         -1.942639051e+00			
          2.871093750e-01	          4.654962657e+00			
          2.880859375e-01	         -3.670132312e+00			
          2.890625000e-01	         -1.170173309e+00			
          2.900390625e-01	          2.866175717e+00			
          2.910156250e-01	         -3.596956517e+00			
          2.919921875e-01	         -1.708921281e+00			
          2.929687500e-01	          1.191287830e+00			
          2.939453125e-01	         -1.266211653e+00			
          2.949218750e-01	         -8.629143843e-01			
          2.958984375e-01	          7.601425116e-01			
          2.968750000e-01	         -1.034297536e+00			
          2.978515625e-01	          1.654234027e+00			
          2.988281250e-01	         -2.177409431e+00			
          2.998046875e-01	          2.384569919e-01			
          3.007812500e-01	          5.005459764e+00			
          3.017578125e-01	          4.718882414e+00			
          3.027343750e-01	          1.446831161e-02			
          3.037109375e-01	         -4.591726357e+00			
          3.046875000e-01	         -1.849198777e+00			
          3.056640625e-01	         -2.307167253e+00			
          3.066406250e-01	          4.132740865e+00			
          3.076171875e-01	         -4.405509428e+00			
          3.085937500e-01	         -6.019445461e-01			
          3.095703125e-01	          4.658784492e+00			
          3.105468750e-01	         -1.246133986e+00			
          3.115234375e-01	          1.160361014e+00			
          3.125000000e-01	          5.186265684e-02			
          3.134765625e-01	         -9.206049388e-01			
          3.144531250e-01	         -3.479708447e+00			
          3.154296875e-01	          7.752345305e-01			
          3.164062500e-01	          1.095448261e+00			
          3.173828125e-01	          2.905333871e+00			
          3.183593750e-01	         -2.443043124e+00			
          3.193359375e-01	         -2.481506151e+00			
          3.203125000e-01	         -1.928365226e+00			
          3.212890625e-01	          3.813266168e+00			
          3.222656250e-01	         -3.573335436e+00			
          3.232421875e-01	          1.318245113e+00			
          3.242187500e-01	          5.294857687e+00			
          3.251953125e-01	         -2.402478573e+00			
          3.261718750e-01	          5.158854713e-01			
          3.271484375e-01	         -2.834835695e+00			
          3.281250000e-01	          1.483160805e+00			
          3.291015625e-01	         -4.754683577e+00			
          3.300781250e-01	          2.588067865e+00			
          3.310546875e-01	          5.679130092e+00			
          3.320312500e-01	         -1.387309274e+00			
          3.330078125e-01	         -1.772173529e+00			
          3.339843750e-01	          3.593937170e+00			
          3.349609375e-01	         -2.517573676e-01			
          3.359375000e-01	         -3.583429749e+00			
          3.369140625e-01	         -1.688589312e+00			
          3.378906250e-01	          4.093117963e-01			
          3.388671875e-01	          4.600454145e+00			
          3.398437500e-01	          9.796103431e-02			
          3.408203125e-01	         -2.605297243e+00			
          3.417968750e-01	         -3.095789633e-01			
          3.427734375e-01	          3.578654497e+00			
          3.437500000e-01	         -2.430811306e+00			
          3.447265625e-01	         -5.765006439e+00			
          3.457031250e-01	         -3.825442166e-01			
          3.466796875e-01	          3.904497509e-01			
          3.476562500e-01	         -3.552324143e-01			
          3.486328125e-01	          6.603405452e+00			
          3.496093750e-01	         -3.547290552e+00			
          3.505859375e-01	         -3.361876160e-01			
          3.515625000e-01	          8.532410689e-02			
          3.525390625e-01	         -1.369670775e+00			
          3.535156250e-01	          2.203072520e+00			
          3.544921875e-01	          3.788425212e+00			
          3.554687500e-01	          5.357212144e+00			
          3.564453125e-01	         -1.636285794e+00			
          3.574218750e-01	         -6.694521894e+00			
          3.583984375e-01	         -6.392594186e-01			
          3.593750000e-01	          3.762658846e+00			
          3.603515625e-01	          2.380688666e+00			
          3.613281250e-01	         -4.331559153e+00			
          3.623046875e-01	         -4.028034249e+00			
          3.632812500e-01	          1.285637759e+00			
          3.642578125e-01	         -3.421115919e+00			
          3.652343750e-01	          4.200203939e+00			
          3.662109375e-01	          1.567853257e+00			
          3.671875000e-01	          1.115434514e+00			
          3.681640625e-01	          9.614673594e-01			
          3.691406250e-01	         -2.182780422e+00			
          3.701171875e-01	          7.243849153e-01			
          3.710937500e-01	         -3.666207394e+00			
          3.720703125e-01	          1.264606749e-01			
          3.730468750e-01	          8.568402920e-01			
          3.740234375e-01	          1.254238198e-01			
          3.750000000e-01	         -1.637040631e+00			
          3.759765625e-01	          6.835629886e+00			
          3.769531250e-01	          7.265698284e-01			
          3.779296875e-01	         -2.987952613e+00			
          3.789062500e-01	          1.737945299e-01			
          3.798828125e-01	          1.669417508e-01			
          3.808593750e-01	         -1.946397092e+00			
          3.818359375e-01	          1.618051386e-01			
          3.828125000e-01	         -1.241485983e-01			
          3.837890625e-01	         -4.168045676e+00			
          3.847656250e-01	          3.768399184e+00			
          3.857421875e-01	          1.455348444e+00			
          3.867187500e-01	         -2.179018297e+00			
          3.876953125e-01	          2.238452795e+00			
          3.886718750e-01	         -1.473332561e+00			
          3.896484375e-01	          2.481080984e+00			
          3.906250000e-01	          4.549493230e+00			
          3.916015625e-01	          1.124770247e-01			
          3.925781250e-01	         -2.012640680e+00			
          3.935546875e-01	         -3.825064650e+00			
          3.945312500e-01	          6.651728717e-01			
          3.955078125e-01	         -1.489103904e+00			
          3.964843750e-01	         -1.930641600e+00			
          3.974609375e-01	          1.323643917e+00			
          3.984375000e-01	          3.240548305e+00			
          3.994140625e-01	         -2.645722729e+00			
          4.003906250e-01	          2.974306510e-02			
          4.013671875e-01	          1.201000932e+00			
          4.023437500e-01	          1.726762347e+00			
          4.033203125e-01	          1.335228065e+00			
          4.042968750e-01	         -5.470753910e+00			
          4.052734375e-01	          1.408650188e+00			
          4.062500000e-01	          8.197041121e-01			
          4.072265625e-01	          2.575033753e+00			
          4.082031250e-01	         -3.865800163e+00			
          4.091796875e-01	          2.051067842e-02			
          4.101562500e-01	          1.625714579e+00			
          4.111328125e-01	         -1.887002271e+00			
          4.121093750e-01	          1.900862818e-01			
          4.130859375e-01	         -9.367814156e-01			
          4.140625000e-01	         -2.315923000e-01			
          4.150390625e-01	         -1.215663943e+00			
          4.160156250e-01	          2.507431420e+00			
          4.169921875e-01	         -1.238721085e+00			
          4.179687500e-01	         -2.776978361e+00			
          4.189453125e-01	         -2.256854008e+00			
          4.199218750e-01	          5.088817394e-01			
          4.208984375e-01	          3.856297505e+00			
          4.218750000e-01	          4.862178869e+00			
          4.228515625e-01	          2.715311250e+00			
          4.238281250e-01	         -3.328323316e+00			
          4.248046875e-01	         -4.426500639e-01			
          4.257812500e-01	         -4.012068508e+00			
          4.267578125e-01	         -2.021233488e-01			
          4.277343750e-01	          3.716206724e+00			
          4.287109375e-01	          2.522698339e+00			
          4.296875000e-01	          1.791830016e+00			
          4.306640625e-01	         -6.049915358e-02			
          4.316406250e-01	         -6.280971313e+00			
          4.326171875e-01	          7.482842223e-02			
          4.335937500e-01	          2.892395062e+00			
          4.345703125e-01	          7.653029616e-01			
          4.355468750e-01	          6.189751982e-01			
          4.365234375e-01	         -3.165898624e+00			
          4.375000000e-01	          2.654311453e+00			
          4.384765625e-01	         -5.141112937e+00			
          4.394531250e-01	          1.944545884e+00			
          4.404296875e-01	         -6.460446835e-01			
          4.414062500e-01	          3.928297380e+00			
          4.423828125e-01	          2.418984817e+00			
          4.433593750e-01	          9.269373210e-01			
          4.443359375e-01	         -6.041072088e+00			
          4.453125000e-01	         -1.946881774e+00			
          4.462890625e-01	         -1.969088679e+00			
          4.472656250e-01	          2.249540396e+00			
          4.482421875e-01	          4.497797511e+00			
          4.492187500e-01	         -2.942342851e+00			
          4.501953125e-01	         -2.052072879e+00			
          4.511718750e-01	          2.630006915e+00			
          4.521484375e-01	         -3.915513584e+00			
          4.531250000e-01	          9.854104279e-01			
          4.541015625e-01	          2.374606599e+00			
          4.550781250e-01	         -3.791829660e+00			
          4.560546875e-01	          7.182869000e-01			
          4.570312500e-01	          7.411891262e-01			
          4.580078125e-01	          3.435862563e+00			
          4.589843750e-01	          9.987226677e-01			
          4.599609375e-01	         -1.429951425e+00			
          4.609375000e-01	          1.371160513e+00			
          4.619140625e-01	         -5.441022560e+00			
          4.628906250e-01	         -3.522410259e-01			
          4.638671875e-01	          2.261378701e-01			
          4.648437500e-01	          1.507620259e+00			
          4.658203125e-01	          3.206717380e+00			
          4.667968750e-01	          2.770113596e-01			
          4.677734375e-01	         -8.278360633e-01			
          4.687500000e-01	         -2.152211089e-01			
          4.697265625e-01	         -1.805913041e+00			
          4.707031250e-01	          3.133382683e+00			
          4.716796875e-01	         -1.027722812e+00			
          4.726562500e-01	         -2.759252436e+00			
          4.736328125e-01	          2.230721990e+00			
          4.746093750e-01	          2.060359940e+00			
          4.755859375e-01	          7.452968211e-01			
          4.765625000e-01	          4.376834966e+00			
          4.775390625e-01	         -2.938858854e+00			
          4.785156250e-01	         -5.928360818e+00			
          4.794921875e-01	         -2.696099575e+00			
          4.804687500e-01	          1.023428450e+00			
          4.814453125e-01	          4.152933769e+00			
          4.824218750e-01	         -3.550417115e-01			
          4.833984375e-01	         -9.065418493e-01			
          4.843750000e-01	         -1.620645541e+00			
          4.853515625e-01	          2.333879304e-01			
          4.863281250e-01	          1.658445048e+00			
          4.873046875e-01	          2.795721108e+00			
          4.882812500e-01	         -3.299128773e+00			
          4.892578125e-01	         -4.570826461e-01			
          4.902343750e-01	         -4.500391885e-01			
          4.912109375e-01	          8.300568122e-01			
          4.921875000e-01	         -1.943242765e+00			
          4.931640625e-01	         -1.969172118e+00			
          4.941406250e-01	          2.089304361e+00			
          4.951171875e-01	          1.266457981e+00			
          4.960937500e-01	          6.909592220e-01			
          4.970703125e-01	         -1.937399150e+00			
          4.980468750e-01	         -1.566049701e+00			
          4.990234375e-01	          1.368975551e+00			
          5.000000000e-01	         -1.125751427e+00			
          5.009765625e-01	          5.421485299e-01			
          5.019531250e-01	          3.720231223e+00			
          5.029296875e-01	          7.709381167e+00			
          5.039062500e-01	         -2.652424458e+00			
          5.048828125e-01	         -6.374550456e+00			
          5.058593750e-01	         -4.313376164e+00			
          5.068359375e-01	          2.035769299e+00			
          5.078125000e-01	          4.704711866e+00			
          5.087890625e-01	         -7.328664721e-01			
          5.097656250e-01	          1.020131218e-01			
          5.107421875e-01	          1.328057505e+00			
          5.117187500e-01	          1.280532935e+00			
          5.126953125e-01	         -7.370417177e-02			
          5.136718750e-01	         -9.613760438e-01			
          5.146484375e-01	         -1.018979121e-02			
          5.156250000e-01	         -1.819817325e+00			
          5.166015625e-01	         -2.318449544e+00			
          5.175781250e-01	          2.077378679e+00			
          5.185546875e-01	          5.372534494e+00			
          5.195312500e-01	         -3.703681218e-01			
          5.205078125e-01	         -2.688615196e+00			
          5.214843750e-01	         -3.214920809e+00			
          5.224609375e-01	         -4.243589258e+00			
          5.234375000e-01	          6.423858841e-01			
          5.244140625e-01	          1.291592723e+00			
          5.253906250e-01	         -2.732175074e-01			
          5.263671875e-01	          2.286247519e+00			
          5.273437500e-01	         -3.050112381e+00			
          5.283203125e-01	          6.315723757e-01			
          5.292968750e-01	          2.531024883e+00			
          5.302734375e-01	         -9.682526243e-01			
          5.312500000e-01	         -1.840280189e+00			
          5.322265625e-01	          4.629235968e+00			
          5.332031250e-01	          3.876133024e-01			
          5.341796875e-01	          8.017319561e-01			
          5.351562500e-01	         -1.769472182e+00			
          5.361328125e-01	         -4.002621427e-01			
          5.371093750e-01	          1.499015586e+00			
          5.380859375e-01	         -4.751342534e-01			
          5.390625000e-01	         -3.760299227e+00			
          5.400390625e-01	          2.094897855e+00			
          5.410156250e-01	         -3.813007830e-01			
          5.419921875e-01	         -2.566949356e+00			
          5.429687500e-01	          7.257288204e+00			
          5.439453125e-01	         -9.186741826e-01			
          5.449218750e-01	         -6.347961763e+00			
          5.458984375e-01	          1.659557367e+00			
          5.468750000e-01	          3.069514662e+00			
          5.478515625e-01	         -2.142561490e+00			
          5.488281250e-01	          3.943031965e+00			
          5.498046875e-01	         -1.011192755e-01			
          5.507812500e-01	         -6.072873259e+00			
          5.517578125e-01	         -1.100211357e+00			
          5.527343750e-01	         -2.622768719e-01			
          5.537109375e-01	         -8.670061792e-01			
          5.546875000e-01	          6.751803133e+00			
          5.556640625e-01	         -1.794591073e+00			
          5.566406250e-01	         -4.418666655e+00			
          5.576171875e-01	         -3.527852728e-01			
          5.585937500e-01	         -7.169124008e-01			
          5.595703125e-01	          2.489904270e+00			
          5.605468750e-01	          1.954978036e+00			
          5.615234375e-01	          1.151807883e+00			
          5.625000000e-01	          1.677970639e+00			
          5.634765625e-01	         -4.038903431e+00			
          5.644531250e-01	         -1.432692546e+00			
          5.654296875e-01	          2.980146345e+00			
          5.664062500e-01	          4.206568219e+00			
          5.673828125e-01	         -3.686201670e-01			
          5.683593750e-01	         -4.696420914e+00			
          5.693359375e-01	          2.472480202e+00			
          5.703125000e-01	         -5.991438118e-01			
          5.712890625e-01	          1.314212931e+00			
          5.722656250e-01	          4.938934157e+00			
          5.732421875e-01	          2.792956112e-01			
          5.742187500e-01	         -4.098560237e+00			
          5.751953125e-01	         -3.558743610e+00			
          5.761718750e-01	          3.635586422e+00			
          5.771484375e-01	         -4.182740486e-01			
          5.781250000e-01	         -2.052398658e+00			
          5.791015625e-01	         -9.396854755e-02			
          5.800781250e-01	          1.596746235e+00			
          5.810546875e-01	          2.458619679e-01			
          5.820312500e-01	         -2.088470170e+00			
          5.830078125e-01	          7.466236689e-01			
          5.839843750e-01	          2.358501599e+00			
          5.849609375e-01	         -2.763380018e+00			
          5.859375000e-01	         -1.657928663e+00			
          5.869140625e-01	          4.997796644e+00			
          5.878906250e-01	          8.410371491e-01			
          5.888671875e-01	         -1.619203455e+00			
          5.898437500e-01	          1.439962494e+00			
          5.908203125e-01	         -2.157784647e+00			
          5.917968750e-01	         -3.234529644e+00			
          5.927734375e-01	          5.642760808e-01			
          5.937500000e-01	         -1.719194481e-01			
          5.947265625e-01	         -4.261756201e-01			
          5.957031250e-01	          3.154393830e+00			
          5.966796875e-01	         -7.576560236e+00			
          5.976562500e-01	         -1.062538953e+00			
          5.986328125e-01	          1.681418849e+00			
          5.996093750e-01	          3.236043207e+00			
          6.005859375e-01	          2.285595959e+00			
          6.015625000e-01	          1.339590014e+00			
          6.025390625e-01	          1.696550593e-01			
          6.035156250e-01	         -1.426642280e+00			
          6.044921875e-01	          1.491121989e+00			
          6.054687500e-01	         -4.973575350e+00			
          6.064453125e-01	          1.490263875e+00			
          6.074218750e-01	          1.072112991e+00			
